"","longitude","latitude","housing_median_age","population","households","median_income","median_house_value","mean_bedrooms","mean_rooms","location"
"10178",-117.97,33.86,12,1022,296,3.6471,141700,1.23986486486486,4.62837837837838,"<1H OCEAN"
"10179",-117.96,33.86,35,1230,429,3.7813,184900,1.002331002331,5.002331002331,"<1H OCEAN"
"10180",-117.96,33.86,35,1249,358,4.2937,183200,1.03631284916201,6.09217877094972,"<1H OCEAN"
"10181",-117.96,33.87,35,1152,356,3.7222,187500,1.03089887640449,5.53932584269663,"<1H OCEAN"
"10182",-117.95,33.86,35,1343,424,4.53,193500,1.03537735849057,5.60141509433962,"<1H OCEAN"
"10183",-117.95,33.86,35,1333,427,5.2099,191400,1.00936768149883,5.80327868852459,"<1H OCEAN"
"10184",-117.96,33.86,32,1283,477,3.3516,190000,1.05870020964361,4.9601677148847,"<1H OCEAN"
"10185",-117.94,33.88,46,770,296,5.4217,256000,1.05405405405405,5.90202702702703,"<1H OCEAN"
"10186",-117.95,33.87,34,938,307,4.285,184900,0.964169381107492,5.20846905537459,"<1H OCEAN"
"10187",-117.95,33.87,35,1115,381,4.4784,185200,1.00524934383202,4.86614173228346,"<1H OCEAN"
"10188",-117.95,33.87,22,746,296,2.0227,55000,1.13175675675676,4.83783783783784,"<1H OCEAN"
"10189",-117.96,33.87,27,416,200,3.141,167500,1.445,4.45,"<1H OCEAN"
"10190",-117.96,33.87,37,1155,403,4.7984,175800,0.893300248138958,4.42928039702233,"<1H OCEAN"
"10191",-117.95,33.88,34,817,314,3.6705,275000,1.13057324840764,6.17515923566879,"<1H OCEAN"
"10192",-117.94,33.86,36,1394,507,4.6477,194700,0.972386587771203,5.57001972386588,"<1H OCEAN"
"10193",-117.94,33.86,33,706,266,2.1432,197500,1.17293233082707,3.80827067669173,"<1H OCEAN"
"10194",-117.95,33.86,36,1066,346,5.197,195700,0.991329479768786,5.89017341040462,"<1H OCEAN"
"10195",-117.93,33.86,36,1173,337,4.5774,182100,0.943620178041543,4.96142433234421,"<1H OCEAN"
"10196",-117.93,33.86,35,893,228,4.0288,184000,0.986842105263158,5.33333333333333,"<1H OCEAN"
"10197",-117.94,33.86,35,875,220,4.6964,183100,1.03181818181818,5.61363636363636,"<1H OCEAN"
"10198",-117.94,33.86,35,1247,378,4.75,185600,1.1031746031746,5.62698412698413,"<1H OCEAN"
"10199",-117.93,33.88,52,1001,373,5.1237,240000,0.970509383378016,5.7828418230563,"<1H OCEAN"
"10200",-117.93,33.87,10,730,417,1.4803,137500,1.17026378896882,3.06235011990408,"<1H OCEAN"
"10201",-117.94,33.87,46,1275,448,3.9375,187000,1.00446428571429,4.61160714285714,"<1H OCEAN"
"10202",-117.94,33.88,35,679,282,4.3333,239300,1.04964539007092,6.00709219858156,"<1H OCEAN"
"10203",-117.92,33.87,44,301,100,2.1991,191100,0.87,3.08,"<1H OCEAN"
"10204",-117.92,33.87,36,966,257,2.8438,162500,1.10894941634241,4.37743190661479,"<1H OCEAN"
"10205",-117.93,33.87,52,429,185,2.315,182100,1.23783783783784,5.13513513513514,"<1H OCEAN"
"10206",-117.93,33.88,45,585,260,4.0812,241700,1.12692307692308,5.02307692307692,"<1H OCEAN"
"10207",-117.93,33.88,32,967,409,7.2893,293500,0.877750611246944,6.00977995110024,"<1H OCEAN"
"10208",-117.92,33.88,52,609,211,3.75,232500,1.30805687203791,6.01895734597156,"<1H OCEAN"
"10209",-117.91,33.88,34,784,290,5.2336,235600,1.00344827586207,6.38275862068966,"<1H OCEAN"
"10210",-117.92,33.88,32,719,263,5.3649,243600,1.03802281368821,6.39923954372624,"<1H OCEAN"
"10211",-117.92,33.88,32,575,235,5.3986,318700,1.03829787234043,6.94468085106383,"<1H OCEAN"
"10212",-117.91,33.89,30,523,216,7.875,351900,0.981481481481482,7.55092592592593,"<1H OCEAN"
"10213",-117.9,33.88,35,991,357,5.2897,230400,0.988795518207283,5.77591036414566,"<1H OCEAN"
"10214",-117.9,33.88,34,661,261,4.675,215400,0.938697318007663,5.34865900383142,"<1H OCEAN"
"10215",-117.9,33.87,28,1360,504,2.9861,218600,1.06746031746032,4.59325396825397,"<1H OCEAN"
"10216",-117.9,33.87,34,1040,299,3.4338,195200,0.976588628762542,4.7190635451505,"<1H OCEAN"
"10217",-117.91,33.87,29,762,276,2.5,143800,1.56521739130435,4.06159420289855,"<1H OCEAN"
"10218",-117.91,33.87,52,1191,463,2.9076,177300,1.09287257019438,4.3866090712743,"<1H OCEAN"
"10219",-117.88,33.89,18,866,496,3.6435,119100,1.07258064516129,3.25806451612903,"<1H OCEAN"
"10220",-117.88,33.89,16,353,185,4.5,173300,0.951351351351351,5.18378378378378,"<1H OCEAN"
"10221",-117.88,33.88,15,615,370,3.0263,162500,0.972972972972973,2.58648648648649,"<1H OCEAN"
"10222",-117.89,33.88,15,1549,582,1.9127,175000,1.07560137457045,2.84364261168385,"<1H OCEAN"
"10223",-117.89,33.88,33,771,240,5.3836,229600,1.06666666666667,6.59166666666667,"<1H OCEAN"
"10224",-117.89,33.88,27,1037,332,5.7519,243400,1.01204819277108,6.29819277108434,"<1H OCEAN"
"10225",-117.89,33.87,25,755,389,3.0893,188200,1.12853470437018,3.83547557840617,"<1H OCEAN"
"10226",-117.89,33.87,32,693,228,3.3594,202100,0.947368421052632,4.96929824561404,"<1H OCEAN"
"10227",-117.88,33.87,35,1302,345,5.6409,190900,1.01159420289855,5.56231884057971,"<1H OCEAN"
"10228",-117.89,33.87,32,835,386,3.0465,148900,1.09326424870466,4.06476683937824,"<1H OCEAN"
"10229",-117.93,33.87,45,1237,237,3.3472,168000,0.970464135021097,4.24472573839662,"<1H OCEAN"
"10230",-117.93,33.86,36,778,303,2.6563,155000,0.920792079207921,3.07260726072607,"<1H OCEAN"
"10231",-117.93,33.86,17,1216,369,3.3438,186600,1.07859078590786,4.40921409214092,"<1H OCEAN"
"10232",-117.93,33.86,35,516,174,5.5867,182500,1.04022988505747,5.35057471264368,"<1H OCEAN"
"10233",-117.93,33.87,29,1822,326,1.7935,162500,1.13803680981595,3.74539877300613,"<1H OCEAN"
"10234",-117.89,33.86,28,1220,362,3.3008,193800,1.09944751381215,3.85359116022099,"<1H OCEAN"
"10235",-117.91,33.86,26,1415,527,2.4732,165800,1.08159392789374,4.35673624288425,"<1H OCEAN"
"10236",-117.92,33.86,26,247,151,3.6375,133900,1.06622516556291,4.93377483443709,"<1H OCEAN"
"10237",-117.92,33.87,33,1888,423,3.055,157800,1.02127659574468,3.77541371158392,"<1H OCEAN"
"10238",-117.87,33.91,16,1017,476,4.2188,176300,0.955882352941177,5.11344537815126,"<1H OCEAN"
"10239",-117.88,33.9,21,1413,391,6.5945,277300,1.10997442455243,8.13299232736573,"<1H OCEAN"
"10240",-117.88,33.9,15,759,479,3.5333,114400,0.997912317327766,3.55949895615866,"<1H OCEAN"
"10241",-117.88,33.89,19,2300,871,3.0214,218400,1.0459242250287,4.11366245694604,"<1H OCEAN"
"10242",-117.88,33.89,17,1701,824,3.6946,265500,1.12014563106796,3.90533980582524,"<1H OCEAN"
"10243",-117.87,33.89,25,486,150,7.1472,270100,1.08,7.61333333333333,"<1H OCEAN"
"10244",-117.86,33.91,16,1227,401,6.4514,270800,1.05486284289277,7.20448877805486,"<1H OCEAN"
"10245",-117.86,33.9,17,630,194,6.9113,285200,0.969072164948454,7.48453608247423,"<1H OCEAN"
"10246",-117.86,33.9,25,1291,408,7.2478,299200,1.00245098039216,7.85539215686275,"<1H OCEAN"
"10247",-117.87,33.9,21,1416,469,6.8268,280300,0.953091684434968,6.78251599147122,"<1H OCEAN"
"10248",-117.86,33.89,22,1915,592,6.6897,289800,1.00168918918919,7.40878378378378,"<1H OCEAN"
"10249",-117.86,33.89,24,820,241,6.9612,274500,1.04979253112033,8.30705394190871,"<1H OCEAN"
"10250",-117.87,33.89,19,786,234,6.4218,275000,1.03846153846154,7.15384615384615,"<1H OCEAN"
"10251",-117.86,33.88,19,871,322,3.7361,201400,1.01863354037267,5.03416149068323,"<1H OCEAN"
"10252",-117.87,33.89,17,769,456,2.425,171700,1.16228070175439,3.16008771929825,"<1H OCEAN"
"10253",-117.87,33.89,22,1382,546,3.343,184600,1.21611721611722,4.28571428571429,"<1H OCEAN"
"10254",-117.87,33.88,25,1342,454,3.025,156900,0.969162995594714,3.98237885462555,"<1H OCEAN"
"10255",-117.87,33.88,24,1519,708,3.3036,183900,0.991525423728814,3.75,"<1H OCEAN"
"10256",-117.87,33.88,28,2026,722,3.5667,190700,1.0415512465374,4.61634349030471,"<1H OCEAN"
"10257",-117.87,33.88,28,1682,563,3.6417,204300,1.06927175843694,4.63943161634103,"<1H OCEAN"
"10258",-117.86,33.87,12,685,256,5.1784,254000,0.98046875,6.25,"<1H OCEAN"
"10259",-117.87,33.85,33,34,10,5.2949,350000,1.1,4.5,"<1H OCEAN"
"10260",-117.85,33.86,18,209,71,4.6806,187500,1.01408450704225,4.63380281690141,"<1H OCEAN"
"10261",-117.85,33.89,22,1486,635,5.9639,262300,1.03149606299213,6.33070866141732,"<1H OCEAN"
"10262",-117.85,33.88,14,2138,678,7.3658,288500,1.00442477876106,7.01032448377581,"<1H OCEAN"
"10263",-117.86,33.88,20,1886,541,6.5843,272200,0.99815157116451,7.35120147874307,"<1H OCEAN"
"10264",-117.85,33.87,15,2569,759,5.6549,301900,1.06192358366271,6.69038208168643,"<1H OCEAN"
"10265",-117.85,33.9,20,1997,650,5.5918,260500,0.996923076923077,6.19384615384615,"<1H OCEAN"
"10266",-117.85,33.9,25,811,263,5.2037,242200,0.973384030418251,5.88593155893536,"<1H OCEAN"
"10267",-117.84,33.89,24,1912,593,5.7951,226900,1.0539629005059,6.63575042158516,"<1H OCEAN"
"10268",-117.85,33.89,24,1616,494,5.7457,240600,1.01821862348178,6.73279352226721,"<1H OCEAN"
"10269",-117.88,33.87,21,1203,366,3.2083,145300,1.06010928961749,4.15027322404372,"<1H OCEAN"
"10270",-117.87,33.86,19,1149,417,3.1534,324400,1.07434052757794,5.35251798561151,"<1H OCEAN"
"10271",-117.87,33.87,7,1367,677,4.6563,162400,0.948301329394387,3.93353028064993,"<1H OCEAN"
"10272",-117.87,33.87,15,1766,455,2.4929,158500,1.04615384615385,4.17142857142857,"<1H OCEAN"
"10273",-117.87,33.87,16,1534,295,3.0227,297100,1.24745762711864,4.51525423728814,"<1H OCEAN"
"10274",-117.86,33.87,19,891,237,5.6573,216000,1.17721518987342,6.71308016877637,"<1H OCEAN"
"10275",-117.88,33.85,18,2726,674,2.7759,2e+05,1.05786350148368,4.013353115727,"<1H OCEAN"
"10276",-117.87,33.86,28,2197,509,3.4856,142800,1.04322200392927,4.50294695481336,"<1H OCEAN"
"10277",-117.88,33.85,22,971,249,3.1667,113900,0.967871485943775,4.43775100401606,"<1H OCEAN"
"10278",-117.81,33.89,13,1546,557,5.8243,297900,1.04667863554758,5.83842010771993,"<1H OCEAN"
"10279",-117.82,33.88,18,1027,324,7.0526,327500,0.925925925925926,6.11728395061728,"<1H OCEAN"
"10280",-117.82,33.89,24,1050,397,4.6172,238300,1.06045340050378,5.46095717884131,"<1H OCEAN"
"10281",-117.81,33.88,19,1430,459,5.3339,371700,1.0958605664488,6.46623093681917,"<1H OCEAN"
"10282",-117.82,33.89,21,1431,480,4.0714,278900,1.06041666666667,6.41458333333333,"<1H OCEAN"
"10283",-117.78,33.86,16,1769,691,4.1064,246100,1.0246020260492,5.02315484804631,"<1H OCEAN"
"10284",-117.76,33.87,16,1971,575,6.4265,263700,1.03478260869565,6.9095652173913,"<1H OCEAN"
"10285",-117.83,33.9,23,1196,359,6.5755,272800,1.00278551532033,6.8133704735376,"<1H OCEAN"
"10286",-117.84,33.9,24,707,219,7.0352,299600,1.01826484018265,7.8675799086758,"<1H OCEAN"
"10287",-117.83,33.89,25,840,265,4.625,245700,1.0188679245283,6.55471698113208,"<1H OCEAN"
"10288",-117.83,33.88,23,1209,347,6.0132,259400,1.02305475504323,6.81556195965418,"<1H OCEAN"
"10289",-117.84,33.89,19,1787,560,6.7837,264300,0.967857142857143,6.32857142857143,"<1H OCEAN"
"10290",-117.83,33.88,18,1048,315,6.9308,231700,1.07936507936508,6.7047619047619,"<1H OCEAN"
"10291",-117.82,33.88,15,2531,827,6.2185,280300,1.08222490931076,6.51995163240629,"<1H OCEAN"
"10292",-117.83,33.87,5,3521,1423,5.2131,243900,1.01827125790583,4.89880534082923,"<1H OCEAN"
"10293",-117.81,33.88,19,904,279,9.2327,461300,1.01433691756272,8.11827956989247,"<1H OCEAN"
"10294",-117.81,33.87,19,2457,702,6.0591,233500,0.968660968660969,6.3974358974359,"<1H OCEAN"
"10295",-117.8,33.87,16,3107,1209,4.2566,206100,1.05955334987593,4.9247311827957,"<1H OCEAN"
"10296",-117.81,33.86,18,95,23,3.5625,235000,1.26086956521739,5.78260869565217,"<1H OCEAN"
"10297",-117.87,33.92,14,1905,670,6.3303,303000,0.998507462686567,6.02835820895522,"<1H OCEAN"
"10298",-117.88,33.92,13,1565,698,5.457,308800,1.04154727793696,4.7163323782235,"<1H OCEAN"
"10299",-117.85,33.92,11,1460,416,8.0287,371800,0.985576923076923,8.00721153846154,"<1H OCEAN"
"10300",-117.87,33.92,17,2054,737,6.0571,272400,1.03663500678426,6.20759837177748,"<1H OCEAN"
"10301",-117.83,33.93,14,671,269,6.5841,306400,1.04832713754647,7.27137546468401,"<1H OCEAN"
"10302",-117.8,33.92,16,2306,914,4.6315,277500,1.07877461706783,6.36652078774617,"<1H OCEAN"
"10303",-117.8,33.89,25,1278,389,7.0217,357900,0.979434447300771,8.02313624678663,"<1H OCEAN"
"10304",-117.79,33.88,17,3822,1316,6.0829,252600,1.02659574468085,6.50607902735562,"<1H OCEAN"
"10305",-117.78,33.87,16,2624,934,5.3307,169600,1.01927194860814,6.00535331905782,"<1H OCEAN"
"10306",-117.78,33.88,16,871,234,6.6678,301900,1.01709401709402,7.69230769230769,"<1H OCEAN"
"10307",-117.78,33.9,14,2923,904,6.5437,268200,0.996681415929204,6.90154867256637,"<1H OCEAN"
"10308",-117.82,33.9,25,524,164,7.5744,259300,1.03658536585366,6.93292682926829,"<1H OCEAN"
"10309",-117.8,33.9,22,1485,461,7.8537,354900,1.04555314533623,8.15618221258135,"<1H OCEAN"
"10311",-117.76,33.88,9,2090,695,6.6536,307800,1.09208633093525,6.96115107913669,"<1H OCEAN"
"10312",-117.77,33.88,8,2070,619,8.1117,410200,1.01292407108239,7.87399030694669,"<1H OCEAN"
"10313",-117.78,33.89,7,4160,1214,8.9088,415300,0.99670510708402,8.01400329489292,"<1H OCEAN"
"10314",-117.8,33.85,23,1568,438,5.6403,233000,1.07305936073059,6.93607305936073,"<1H OCEAN"
"10315",-117.82,33.85,21,1350,390,6.057,235900,1.03589743589744,6.67435897435897,"<1H OCEAN"
"10316",-117.82,33.85,18,1189,326,5.2227,213500,0.93558282208589,5.5521472392638,"<1H OCEAN"
"10317",-117.8,33.85,16,1558,604,5.806,304900,1.0546357615894,6.87251655629139,"<1H OCEAN"
"10320",-117.79,33.84,9,4005,1419,8.3931,365300,1.12966878083157,7.38830162085976,"<1H OCEAN"
"10321",-117.78,33.85,16,1665,499,7.2554,335600,1.01002004008016,7.57715430861723,"<1H OCEAN"
"10322",-117.78,33.86,16,2146,633,6.1504,266000,1.04265402843602,6.93522906793049,"<1H OCEAN"
"10323",-117.76,33.87,16,1663,428,7.0592,288200,1.00233644859813,7.43457943925234,"<1H OCEAN"
"10324",-117.78,33.81,23,826,260,7.7752,380000,1.06923076923077,7.63846153846154,"<1H OCEAN"
"10325",-117.77,33.8,16,1373,452,9.8074,417000,1.06858407079646,8.78982300884956,"<1H OCEAN"
"10326",-117.8,33.79,13,1081,341,4.3269,231400,1.06158357771261,5.9266862170088,"<1H OCEAN"
"10327",-117.79,33.8,11,4409,1622,6.67,283200,0.998766954377312,6.49506781750925,"<1H OCEAN"
"10328",-117.77,33.85,13,2061,714,7.3681,353100,1.15826330532213,7.58403361344538,"<1H OCEAN"
"10329",-117.76,33.84,15,1448,468,8.7124,410500,1.08974358974359,8.04273504273504,"<1H OCEAN"
"10330",-117.75,33.84,16,1496,509,6.6207,270500,0.986247544204322,6.85854616895874,"<1H OCEAN"
"10331",-117.76,33.83,15,1262,436,6.4415,300700,1.04816513761468,7.07798165137615,"<1H OCEAN"
"10332",-117.77,33.84,5,1913,741,6.7274,266400,0.964912280701754,5.91093117408907,"<1H OCEAN"
"10334",-117.75,33.83,14,954,275,8.2375,388300,1.07636363636364,8.91636363636364,"<1H OCEAN"
"10335",-117.74,33.85,4,1753,583,6.9544,314000,1.4065180102916,9.28987993138936,"<1H OCEAN"
"10336",-117.78,33.82,12,2443,739,9.1808,413700,1.0148849797023,8.40054127198917,"<1H OCEAN"
"10338",-117.81,33.8,25,1666,474,6.0531,230700,1.00210970464135,5.83333333333333,"<1H OCEAN"
"10339",-117.81,33.79,25,4528,1064,4.2564,204600,1.08552631578947,5.59210526315789,"<1H OCEAN"
"10340",-117.8,33.81,14,572,149,8.847,388700,0.953020134228188,8.09395973154362,"<1H OCEAN"
"10341",-117.8,33.78,18,1506,449,6.925,290300,1.05567928730512,7.90200445434298,"<1H OCEAN"
"10342",-117.8,33.78,17,2442,780,4.7804,242000,1.03205128205128,5.3051282051282,"<1H OCEAN"
"10343",-117.69,33.8,5,1467,581,5.2541,237100,1.08605851979346,5.46987951807229,"<1H OCEAN"
"10344",-117.66,33.61,16,789,270,8.4112,286900,0.940740740740741,7.48888888888889,"<1H OCEAN"
"10345",-117.66,33.62,16,1962,636,6.2177,256600,1.03930817610063,6.39150943396226,"<1H OCEAN"
"10346",-117.67,33.61,24,1972,624,5.7871,227400,1.05929487179487,6.18429487179487,"<1H OCEAN"
"10347",-117.66,33.61,17,1713,530,6.0471,248400,0.979245283018868,6.53584905660377,"<1H OCEAN"
"10348",-117.66,33.61,21,860,286,7.1497,274000,0.93006993006993,6.75524475524475,"<1H OCEAN"
"10349",-117.66,33.6,24,781,230,6.8667,279600,1.00869565217391,7.32173913043478,"<1H OCEAN"
"10350",-117.66,33.6,25,1648,496,7.5488,278100,1.05241935483871,7.55040322580645,"<1H OCEAN"
"10351",-117.67,33.61,23,1695,569,6.1401,243200,1.01405975395431,6.30579964850615,"<1H OCEAN"
"10352",-117.68,33.63,16,2701,1125,3.929,143100,1.05511111111111,4.63822222222222,"<1H OCEAN"
"10353",-117.68,33.63,13,2897,891,6.2403,257400,1.03367003367003,6.54320987654321,"<1H OCEAN"
"10354",-117.67,33.63,9,3086,1265,4.4063,202200,1.04347826086957,4.56442687747036,"<1H OCEAN"
"10355",-117.62,33.77,43,930,433,4.6369,186400,1.01385681293303,4.41339491916859,"<1H OCEAN"
"10356",-117.6,33.72,36,531,214,5.6346,272500,1.06542056074766,6.15420560747664,"<1H OCEAN"
"10357",-117.67,33.6,25,1517,453,6.7921,266000,0.991169977924945,6.98454746136865,"<1H OCEAN"
"10358",-117.66,33.59,18,1918,671,7.5791,288100,1.0521609538003,6.78390461997019,"<1H OCEAN"
"10359",-117.67,33.6,20,565,170,7.2592,314800,1.00588235294118,7.13529411764706,"<1H OCEAN"
"10360",-117.66,33.58,16,1172,382,7.5196,315600,1.03141361256544,7.89528795811518,"<1H OCEAN"
"10361",-117.67,33.57,18,692,209,7.9294,280300,1.00478468899522,7.72248803827751,"<1H OCEAN"
"10362",-117.66,33.57,16,1642,549,8.0082,286600,1.02914389799636,7.79052823315118,"<1H OCEAN"
"10363",-117.7,33.62,16,4732,1922,3.7361,197200,1.04058272632674,5.02237252861602,"<1H OCEAN"
"10364",-117.69,33.62,18,2025,544,6.4598,282700,1.06801470588235,7.84007352941176,"<1H OCEAN"
"10365",-117.68,33.61,19,1295,440,6.0689,248000,0.920454545454545,6.73181818181818,"<1H OCEAN"
"10366",-117.69,33.61,16,1649,538,4.0221,236200,1.07806691449814,5.59479553903346,"<1H OCEAN"
"10367",-117.68,33.6,19,1646,454,7.2147,303900,1.01321585903084,8.61894273127753,"<1H OCEAN"
"10368",-117.65,33.65,16,835,259,5.5779,234800,1.003861003861,5.93822393822394,"<1H OCEAN"
"10369",-117.66,33.64,17,1555,520,6.7079,250800,0.963461538461538,6.10192307692308,"<1H OCEAN"
"10370",-117.67,33.64,11,1565,508,5.1645,164100,1.09055118110236,5.35826771653543,"<1H OCEAN"
"10371",-117.66,33.65,13,4597,1393,6.2242,237900,0.979181622397703,6.12132089016511,"<1H OCEAN"
"10372",-117.65,33.65,15,1740,485,6.7543,251900,1.07010309278351,7.18556701030928,"<1H OCEAN"
"10373",-117.65,33.63,16,1395,427,8.4471,351300,0.995316159250585,7.9344262295082,"<1H OCEAN"
"10374",-117.65,33.65,15,2197,673,7.5426,294800,0.99702823179792,7.00297176820208,"<1H OCEAN"
"10375",-117.66,33.63,16,1967,604,5.5085,223300,1.00993377483444,5.46192052980132,"<1H OCEAN"
"10376",-117.63,33.65,10,1688,467,7.7814,288700,1.05139186295503,7.66595289079229,"<1H OCEAN"
"10378",-117.64,33.63,10,1808,588,8.798,436600,1.09353741496599,8.18707482993197,"<1H OCEAN"
"10379",-117.64,33.64,11,810,395,6.1935,293200,1.08607594936709,6.13164556962025,"<1H OCEAN"
"10380",-117.64,33.65,4,3256,1439,5.4132,216600,1.05072967338429,4.75469075747047,"<1H OCEAN"
"10381",-117.63,33.62,9,1293,745,3.7139,196700,1.05369127516779,5.71409395973154,"<1H OCEAN"
"10382",-117.63,33.63,6,985,536,4.2009,238000,1.02425373134328,5.72388059701493,"<1H OCEAN"
"10383",-117.65,33.62,15,1140,389,6.2899,275000,1.05398457583548,6.96143958868895,"<1H OCEAN"
"10384",-117.64,33.62,16,1202,734,3.4115,184800,1.05040871934605,5.40871934604905,"<1H OCEAN"
"10385",-117.66,33.62,16,2717,813,6.1493,257800,0.982779827798278,6.36531365313653,"<1H OCEAN"
"10386",-117.65,33.6,15,2529,762,6.4114,278700,0.566929133858268,7.52755905511811,"<1H OCEAN"
"10387",-117.64,33.61,14,3041,839,5.826,247900,0.965435041716329,6.23599523241955,"<1H OCEAN"
"10388",-117.65,33.6,13,1004,380,5.133,316100,1.13157894736842,6.10263157894737,"<1H OCEAN"
"10389",-117.64,33.59,4,1312,390,8.1611,348000,0.982051282051282,8.3948717948718,"<1H OCEAN"
"10390",-117.66,33.58,6,1794,541,9.6986,357600,0.798521256931608,7.73752310536044,"<1H OCEAN"
"10391",-117.65,33.57,5,1185,446,4.3542,195600,1.12107623318386,4.47982062780269,"<1H OCEAN"
"10393",-117.66,33.57,16,1357,400,5.5545,214200,1.1075,6.2075,"<1H OCEAN"
"10394",-117.65,33.59,8,1238,354,8.0409,337900,0.96045197740113,7.48305084745763,"<1H OCEAN"
"10395",-117.67,33.54,16,1003,328,4.7981,170800,1.06707317073171,6.40853658536585,"<1H OCEAN"
"10396",-117.67,33.54,15,1366,423,4.8906,181800,1.02836879432624,5.72813238770686,"<1H OCEAN"
"10397",-117.67,33.55,6,1695,710,3.7609,222300,1.01549295774648,4.44647887323944,"<1H OCEAN"
"10398",-117.67,33.56,4,1345,632,4.6863,184400,1.15189873417722,5.20411392405063,"<1H OCEAN"
"10399",-117.64,33.51,15,943,274,5.9339,286000,0.927007299270073,6.36131386861314,"<1H OCEAN"
"10400",-117.64,33.51,14,650,184,7.2648,363200,0.951086956521739,7.29891304347826,"<1H OCEAN"
"10401",-117.55,33.52,15,133,45,5.136,447400,1.37777777777778,9.46666666666667,"<1H OCEAN"
"10404",-117.49,33.64,3,3191,1027,6.8588,302000,1.26777020447907,8.64070107108082,"<1H OCEAN"
"10405",-117.59,33.67,29,633,204,6.5143,279800,1.05392156862745,5.99509803921569,"<1H OCEAN"
"10407",-117.59,33.66,3,563,287,5.1589,167800,0.89198606271777,4.20209059233449,"<1H OCEAN"
"10408",-117.58,33.66,4,1693,597,5.2497,215000,1.0787269681742,5.53601340033501,"<1H OCEAN"
"10409",-117.58,33.65,4,833,386,5.7709,190300,1.09326424870466,5.18134715025907,"<1H OCEAN"
"10410",-117.59,33.66,4,673,225,6.0722,260800,0.968888888888889,5.85777777777778,"<1H OCEAN"
"10411",-117.59,33.65,2,2332,1073,4.5022,151900,1.11183597390494,4.52935694315005,"<1H OCEAN"
"10412",-117.6,33.65,4,1599,485,6.2464,233900,1.03917525773196,6.46185567010309,"<1H OCEAN"
"10413",-117.61,33.67,3,1600,583,6.8004,284900,1.23499142367067,7.78902229845626,"<1H OCEAN"
